model_name,pred_len,dataset,mae,mse,rmse,mape,mspe,exp_name,lookback_len,pwindow,pconstructor,mae_identity,mse_identity,rmse_identity,mape_identity,mspe_identity,exp_name_identity,lookback_len_identity,mse_diff,improvement
Crossformer,96,ETTm1,0.2972812,0.1250897,0.35368022,0.21800382,0.06332598,long_term_forecast_96_96ETTm1_w751_ipfarm.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,ipfarm.csv,0.22750285,0.0796317,0.2821909,0.16669913,0.04103686,long_term_forecast_96_96ETTm1.csv_Crossformer_ETTm1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.045458,-57.08530647970594
Autoformer,96,ETTm2,0.27566895,0.12535395,0.3540536,0.68443567,16.672993,long_term_forecast_96_96ETTm2_w1501_pentropy.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,pentropy.csv,0.27271086,0.1226645,0.35023493,0.6977191,17.674967,long_term_forecast_96_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.002689449999999996,-2.192525139710345
Autoformer,96,ETTm2,0.2751304,0.1258637,0.35477275,0.69966376,18.643665,long_term_forecast_96_96ETTm2_w1251_ipfarm.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,ipfarm.csv,0.27271086,0.1226645,0.35023493,0.6977191,17.674967,long_term_forecast_96_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.0031991999999999993,-2.6080895450598987
iTransformer,192,ETTm2,0.26623958,0.1284376,0.3583819,0.7112993,21.006258,long_term_forecast_ETTh1_192_96ETTm2_w1501_pentropy.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,pentropy.csv,0.25957257,0.12018147,0.346672,0.6817962,19.310297,long_term_forecast_ETTh1_192_96ETTm2.csv_iTransformer_ETTm2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.008256130000000014,-6.869719599868445
Autoformer,720,ETTh1,0.2853152,0.12927961,0.35955474,0.21508476,0.08022455,long_term_forecast_720_96ETTh1.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.2853152,0.12927961,0.35955474,0.21508476,0.08022455,long_term_forecast_720_96ETTh1.csv_Autoformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
Autoformer,96,ETTm2,0.27755496,0.12937835,0.359692,0.7464302,21.271612,long_term_forecast_96_96ETTm2_w751_ipmutual_info.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,ipmutual_info.csv,0.27271086,0.1226645,0.35023493,0.6977191,17.674967,long_term_forecast_96_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.006713850000000007,-5.473343958521013
TimeXer,96,ETTh2,0.27841178,0.13148762,0.36261222,0.689359,20.037127,long_term_forecast_96_96ETTh2_w501_prollcov.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.012819620000000004,8.88355982693592
iTransformer,96,ETTh2,0.28050232,0.13199979,0.36331776,0.6922393,19.160784,long_term_forecast_ETTh1_96_96ETTh2_w1251_prollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,prollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.005118650000000002,3.7330135902946404
PatchTST,336,ETTm2,0.27626753,0.13241227,0.36388496,0.7018065,20.901089,long_term_forecast_336_96ETTm2_w1001_prollcorr.csv_PatchTST_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.276858,0.13304538,0.36475384,0.70114106,20.788324,long_term_forecast_336_96ETTm2.csv_PatchTST_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0006331099999999923,0.4758601914624862
TimeXer,96,ETTh2,0.27946773,0.13249215,0.36399472,0.6913223,20.060728,long_term_forecast_96_96ETTh2_w1001_prollcov.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,prollcov.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.01181509,8.18745476664927
iTransformer,96,ETTh2,0.28188795,0.1325259,0.3640411,0.6958837,19.199942,long_term_forecast_ETTh1_96_96ETTh2_w1501_pmutual_info.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,pmutual_info.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.004592540000000006,3.3493234024541163
TimeXer,96,ETTh2,0.2818161,0.13275003,0.36434877,0.68525875,19.563917,long_term_forecast_96_96ETTh2_w1501_pmutual_info.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pmutual_info.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.011557210000000012,8.008752714001051
TimeXer,96,ETTh2,0.2805894,0.13281535,0.36443838,0.6877979,19.974604,long_term_forecast_96_96ETTh2_w501_prollcorr.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.011491890000000005,7.96348817980304
PatchTST,336,ETTm2,0.276858,0.13304538,0.36475384,0.70114106,20.788324,long_term_forecast_336_96ETTm2.csv_PatchTST_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.276858,0.13304538,0.36475384,0.70114106,20.788324,long_term_forecast_336_96ETTm2.csv_PatchTST_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
TimeXer,96,ETTh2,0.28039104,0.13316384,0.3649162,0.6913995,20.643068,long_term_forecast_96_96ETTh2_w751_ipentropy.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,ipentropy.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.011143399999999998,7.721996484722456
Crossformer,192,ETTm2,0.28084823,0.13327394,0.36506703,0.67048043,16.744316,long_term_forecast_192_96ETTm2_w501_iprollcorr.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,iprollcorr.csv,0.6492803,0.57064795,0.75541246,1.1543906,22.229683,long_term_forecast_192_96ETTm2.csv_Crossformer_ETTm2_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.43737401,76.64515573919086
iTransformer,96,ETTh2,0.28222433,0.13339847,0.36523756,0.68998337,18.685337,long_term_forecast_ETTh1_96_96ETTh2_w1251_prollcov.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,prollcov.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.003719970000000017,2.712961145123892
iTransformer,96,ETTh2,0.28380337,0.13395973,0.3660051,0.6950585,19.020542,long_term_forecast_ETTh1_96_96ETTh2_w1001_pmutual_info.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,pmutual_info.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.003158710000000009,2.303636184892425
TimeXer,336,ETTm2,0.27812186,0.13404407,0.36612028,0.69638205,20.0465,long_term_forecast_336_96ETTm2_w1251_pentropy.csv_TimeXer_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pentropy.csv,0.2804195,0.13566504,0.36832735,0.7174938,21.084995,long_term_forecast_336_96ETTm2.csv_TimeXer_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0016209699999999994,1.1948325080654525
Autoformer,96,ETTm2,0.2822447,0.1341316,0.36623982,0.7671331,25.599936,long_term_forecast_96_96ETTm2_w501_iprollcorr.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,iprollcorr.csv,0.27271086,0.1226645,0.35023493,0.6977191,17.674967,long_term_forecast_96_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.011467099999999994,-9.348344468040871
Autoformer,96,ETTm2,0.28328848,0.1342263,0.3663691,0.7449259,22.322666,long_term_forecast_96_96ETTm2_w1501_ipentropy.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,ipentropy.csv,0.27271086,0.1226645,0.35023493,0.6977191,17.674967,long_term_forecast_96_96ETTm2.csv_Autoformer_ETTm2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,-0.011561799999999997,-9.425546918627637
iTransformer,96,ETTh2,0.28367808,0.1343374,0.36652067,0.6977291,19.231243,long_term_forecast_ETTh1_96_96ETTh2_w1501_prollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0027810400000000124,2.02820277126841
iTransformer,96,ETTh2,0.28308234,0.13468318,0.36699206,0.681341,18.144794,long_term_forecast_ETTh1_96_96ETTh2_w501_prollcov.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,prollcov.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0024352599999999947,1.7760266234067383
iTransformer,96,ETTh2,0.2851995,0.13473962,0.36706898,0.69623184,18.798904,long_term_forecast_ETTh1_96_96ETTh2_w501_iprollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,iprollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0023788200000000037,1.7348651282788834
iTransformer,96,ETTh2,0.28396085,0.13475752,0.36709332,0.69314545,18.694546,long_term_forecast_ETTh1_96_96ETTh2_w1001_prollcov.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,prollcov.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0023609200000000163,1.7218107207170794
iTransformer,96,ETTh2,0.28471428,0.13495128,0.36735716,0.69542134,18.968042,long_term_forecast_ETTh1_96_96ETTh2_w1001_prollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,prollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0021671600000000013,1.5805022285842816
iTransformer,96,ETTh2,0.28500372,0.13496874,0.36738092,0.6901982,18.778772,long_term_forecast_ETTh1_96_96ETTh2_w501_ipfarm.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,ipfarm.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0021497000000000044,1.5677687114876775
TimeXer,96,ETTh2,0.28447354,0.13520916,0.36770797,0.7017096,20.377703,long_term_forecast_96_96ETTh2_w1251_pmutual_info.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pmutual_info.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.009098080000000008,6.304659419721428
TimeXer,96,ETTh2,0.28306293,0.13522576,0.36773056,0.69133145,20.0814,long_term_forecast_96_96ETTh2_w1251_pfarm.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1251,pfarm.csv,0.29285255,0.14430724,0.37987792,0.76820064,26.264551,long_term_forecast_96_96ETTh2.csv_TimeXer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.009081480000000003,6.2931561853722675
iTransformer,96,ETTh2,0.2852576,0.13522878,0.36773467,0.6998411,19.011866,long_term_forecast_ETTh1_96_96ETTh2_w1251_pmutual_info.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,pmutual_info.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0018896600000000152,1.378122446550599
iTransformer,96,ETTh2,0.28580344,0.13549589,0.36809766,0.6946238,18.717936,long_term_forecast_ETTh1_96_96ETTh2_w751_iprollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,iprollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0016225500000000004,1.1833200552748415
iTransformer,96,ETTh2,0.28459233,0.13550305,0.3681074,0.6946402,19.33951,long_term_forecast_ETTh1_96_96ETTh2_w1001_ipmutual_info.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1001,ipmutual_info.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0016153899999999943,1.1780982922501118
iTransformer,96,ETTh2,0.28499827,0.13551103,0.36811823,0.70172656,19.45349,long_term_forecast_ETTh1_96_96ETTh2_w501_prollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0016074100000000036,1.1722785060856902
iTransformer,96,ETTh2,0.28571162,0.13562122,0.36826786,0.6930251,18.373589,long_term_forecast_ETTh1_96_96ETTh2_w1251_iprollcorr.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,iprollcorr.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0014972200000000213,1.091917323446811
TimeXer,336,ETTm2,0.2804195,0.13566504,0.36832735,0.7174938,21.084995,long_term_forecast_336_96ETTm2.csv_TimeXer_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,,identity,0.2804195,0.13566504,0.36832735,0.7174938,21.084995,long_term_forecast_336_96ETTm2.csv_TimeXer_ETTm2_ftMS_sl96_ll48_pl336_dm512_nh8_el1_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0,0.0
iTransformer,96,ETTh2,0.28616938,0.13570246,0.36837816,0.71261424,19.925976,long_term_forecast_ETTh1_96_96ETTh2_w751_pfarm.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,pfarm.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0014159800000000111,1.03266927482548
iTransformer,96,ETTh2,0.28536975,0.1357937,0.36850196,0.69779176,18.870476,long_term_forecast_ETTh1_96_96ETTh2_w1501_prollcov.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1501,prollcov.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0013247400000000187,0.966128261085831
iTransformer,96,ETTh2,0.28603935,0.135811,0.36852545,0.6995302,18.970524,long_term_forecast_ETTh1_96_96ETTh2_w1251_iprollcov.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,1251,iprollcov.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0013074400000000208,0.9535114314311194
PatchTST,96,ETTh2,0.28316078,0.135849,0.368577,0.65223956,17.423708,long_term_forecast_96_96ETTh2_w1501_pmutual_info.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1501,pmutual_info.csv,0.2836444,0.13635339,0.3692606,0.65267444,17.540558,long_term_forecast_96_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0005043899999999935,0.3699137953225758
PatchTST,96,ETTh2,0.28310862,0.13585697,0.3685878,0.6522001,17.489798,long_term_forecast_96_96ETTh2_w1001_iprollcorr.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,1001,iprollcorr.csv,0.2836444,0.13635339,0.3692606,0.65267444,17.540558,long_term_forecast_96_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0004964199999999974,0.3640686894546571
iTransformer,96,ETTh2,0.28594384,0.13589655,0.3686415,0.7049868,19.471552,long_term_forecast_ETTh1_96_96ETTh2_w751_pmutual_info.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,751,pmutual_info.csv,0.2872642,0.13711844,0.37029508,0.70036256,19.371891,long_term_forecast_ETTh1_96_96ETTh2.csv_iTransformer_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,96,0.0012218900000000033,0.8911201148437827
PatchTST,96,ETTh2,0.2831361,0.13591723,0.36866954,0.6520471,17.487303,long_term_forecast_96_96ETTh2_w751_iprollcorr.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,751,iprollcorr.csv,0.2836444,0.13635339,0.3692606,0.65267444,17.540558,long_term_forecast_96_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.000436159999999991,0.31987470205177226
PatchTST,96,ETTh2,0.28318888,0.1359334,0.36869147,0.65664566,17.943039,long_term_forecast_96_96ETTh2_w501_prollcorr.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,501,prollcorr.csv,0.2836444,0.13635339,0.3692606,0.65267444,17.540558,long_term_forecast_96_96ETTh2.csv_PatchTST_ETTh2_ftMS_sl96_ll48_pl96_dm512_nh8_el3_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,96,0.0004199899999999812,0.30801581097468955
