,mae,mse,rmse,mape,mspe,exp_name,model_name,features_powerset,pred_len,dataset
0,0.5452141,0.39625207,0.62948555,0.38763782,0.1929333,long_term_forecast_720_96powerset_HUFL_MUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'LULL']",720,ETTh1
0,0.5607443,0.39708048,0.6301432,0.4019503,0.1856822,long_term_forecast_96_96powerset_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['MULL'],96,ETTh1
0,0.54536355,0.3975384,0.63050646,0.40134928,0.20461287,long_term_forecast_96_96powerset_HUFL_MUFL_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MUFL', 'LUFL', 'LULL']",96,ETTh1
0,0.54489374,0.39829627,0.63110715,0.3890695,0.19457808,long_term_forecast_720_96powerset_MUFL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'LUFL']",720,ETTh1
0,0.55440587,0.39986512,0.6323489,0.40951887,0.20965037,long_term_forecast_336_96powerset_MUFL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.5408091,0.40019003,0.63260573,0.39726892,0.20508108,long_term_forecast_96_96powerset_HULL_MUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL']",96,ETTh1
0,0.55902475,0.40060523,0.63293386,0.39581004,0.18206063,long_term_forecast_96_96powerset_HULL_MULL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.5492046,0.40129614,0.6334794,0.39945957,0.20734444,long_term_forecast_720_96powerset_HUFL_HULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'LULL']",720,ETTh1
0,0.5675415,0.4013212,0.63349915,0.4082203,0.19155736,long_term_forecast_192_96powerset_HULL_MUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.5593038,0.4018525,0.63391834,0.39042583,0.18385617,long_term_forecast_720_96powerset_HULL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL', 'LULL']",720,ETTh1
0,0.57383955,0.402006,0.6340394,0.41285393,0.19056667,long_term_forecast_192_96powerset_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MULL', 'LUFL']",192,ETTh1
0,0.54740226,0.4020993,0.634113,0.38778496,0.19246595,long_term_forecast_720_96powerset_HUFL_MUFL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'LUFL', 'LULL']",720,ETTh1
0,0.5790813,0.40233034,0.63429517,0.43674776,0.22176468,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.5698986,0.4025544,0.6344717,0.40563327,0.19472352,long_term_forecast_720_96powerset_MUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'MULL']",720,ETTh1
0,0.5549196,0.4032454,0.6350161,0.39436877,0.1859343,long_term_forecast_96_96powerset_LUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['LUFL', 'LULL']",96,ETTh1
0,0.564531,0.40335572,0.6351029,0.40566474,0.2004816,long_term_forecast_720_96powerset_HUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL', 'LUFL']",720,ETTh1
0,0.5671558,0.40428305,0.63583255,0.3979923,0.18068637,long_term_forecast_336_96powerset_HUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LULL']",336,ETTh1
0,0.567381,0.40532482,0.6366513,0.4069358,0.20076936,long_term_forecast_720_96powerset_HUFL_MUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'MULL']",720,ETTh1
0,0.57491606,0.40591013,0.63711077,0.42402816,0.20992206,long_term_forecast_192_96powerset_HULL_MUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MUFL']",192,ETTh1
0,0.5585737,0.40635476,0.63745964,0.39208844,0.18847989,long_term_forecast_720_96powerset_HULL_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL', 'LUFL']",720,ETTh1
0,0.56108665,0.40700388,0.63796854,0.39442334,0.18396027,long_term_forecast_336_96powerset_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['MULL'],336,ETTh1
0,0.55791533,0.40799704,0.63874644,0.40505436,0.20927307,long_term_forecast_720_96powerset_HUFL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL']",720,ETTh1
0,0.55670965,0.4082196,0.63892066,0.40360358,0.20899403,long_term_forecast_720_96powerset_HUFL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MULL', 'LULL']",720,ETTh1
0,0.5696125,0.41036513,0.64059746,0.4108505,0.19818144,long_term_forecast_192_96powerset_HUFL_HULL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MULL', 'LULL']",192,ETTh1
0,0.5757466,0.41086662,0.64098877,0.42853454,0.21748939,long_term_forecast_96_96powerset_HULL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MUFL', 'MULL']",96,ETTh1
0,0.5784112,0.41105455,0.64113533,0.42265162,0.20337549,long_term_forecast_96_96powerset_HUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL']",96,ETTh1
0,0.58113414,0.41110078,0.6411714,0.40906867,0.18610525,long_term_forecast_192_96powerset_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL', 'LULL']",192,ETTh1
0,0.5589376,0.41268983,0.6424094,0.39404228,0.18625206,long_term_forecast_336_96powerset_HULL_MULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL', 'LUFL']",336,ETTh1
0,0.5625558,0.41287547,0.64255387,0.41682896,0.21865933,long_term_forecast_336_96powerset_HUFL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL']",336,ETTh1
0,0.58205426,0.41332412,0.6429029,0.4193515,0.19877535,long_term_forecast_96_96powerset_HULL_MUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'MUFL', 'LULL']",96,ETTh1
0,0.5611913,0.41339797,0.6429603,0.40798908,0.20655319,long_term_forecast_336_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",336,ETTh1
0,0.5759241,0.4134546,0.64300436,0.42645702,0.21551305,long_term_forecast_96_96powerset_HUFL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MUFL', 'MULL']",96,ETTh1
0,0.574359,0.41362566,0.64313734,0.41077322,0.19563435,long_term_forecast_336_96powerset_HUFL_MUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MUFL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.5396571,0.4136907,0.6431879,0.4017195,0.22955377,long_term_forecast_96_96powerset_HULL_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL']",96,ETTh1
0,0.57844627,0.41454193,0.6438493,0.4079318,0.18574657,long_term_forecast_192_96powerset_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,['MULL'],192,ETTh1
0,0.5746365,0.4146713,0.64394975,0.3996051,0.18498354,long_term_forecast_720_96powerset_HULL_MULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MULL', 'LUFL', 'LULL']",720,ETTh1
0,0.5664343,0.41525143,0.64440006,0.39037436,0.17644434,long_term_forecast_336_96powerset_HULL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MULL', 'LUFL', 'LULL']",336,ETTh1
0,0.5831359,0.415482,0.64457893,0.42499852,0.20570152,long_term_forecast_192_96powerset_HUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL', 'LUFL']",192,ETTh1
0,0.56604666,0.41573137,0.64477235,0.39649925,0.18261291,long_term_forecast_192_96powerset_HULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'LUFL', 'LULL']",192,ETTh1
0,0.578487,0.41774622,0.6463329,0.427427,0.21646494,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL', 'MULL']",96,ETTh1
0,0.587723,0.41789436,0.6464475,0.42400464,0.20165561,long_term_forecast_96_96powerset_MUFL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.58766836,0.4185095,0.6469231,0.42730665,0.20473841,long_term_forecast_96_96powerset_HULL_MUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",96,ETTh1
0,0.5585753,0.41867596,0.64705175,0.3959268,0.19174264,long_term_forecast_192_96powerset_HUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LUFL', 'LULL']",192,ETTh1
0,0.5393405,0.4200224,0.6480914,0.4048316,0.23883107,long_term_forecast_96_96powerset_HUFL_HULL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'HULL', 'MULL', 'LULL']",96,ETTh1
0,0.580221,0.4203874,0.6483729,0.4166408,0.2083745,long_term_forecast_720_96powerset_MUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'MULL', 'LUFL']",720,ETTh1
0,0.58812755,0.42086318,0.6487397,0.4185795,0.19807476,long_term_forecast_192_96powerset_HULL_MUFL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'MUFL', 'LUFL']",192,ETTh1
0,0.56600416,0.4210637,0.6488942,0.4052141,0.19715782,long_term_forecast_96_96powerset_MUFL_MULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL']",96,ETTh1
0,0.57218236,0.42185274,0.6495019,0.4157799,0.21030991,long_term_forecast_336_96powerset_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL']",336,ETTh1
0,0.58573425,0.42210847,0.64969873,0.42699158,0.20746322,long_term_forecast_96_96powerset_MUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'MULL']",96,ETTh1
0,0.57227236,0.4224165,0.6499358,0.41858727,0.21367343,long_term_forecast_336_96powerset_HUFL_HULL_LUFL_LULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'LUFL', 'LULL']",336,ETTh1
0,0.58993053,0.42391118,0.6510846,0.42831466,0.2072265,long_term_forecast_192_96powerset_HUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL']",192,ETTh1
0,0.5974663,0.4245271,0.65155745,0.4353295,0.21160066,long_term_forecast_96_96powerset_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL', 'LULL']",96,ETTh1
0,0.5968061,0.4253378,0.65217924,0.43333042,0.21124889,long_term_forecast_192_96powerset_HUFL_MUFL_MULL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.59760684,0.42556205,0.6523512,0.434932,0.21056502,long_term_forecast_96_96powerset_HUFL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.5841953,0.4263881,0.652984,0.43435305,0.22574818,long_term_forecast_192_96powerset_HULL_MUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'MUFL']",192,ETTh1
0,0.5928869,0.4272462,0.65364075,0.44097465,0.22950977,long_term_forecast_96_96powerset_HUFL_HULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'LULL']",96,ETTh1
0,0.59197146,0.42787674,0.6541229,0.42365903,0.20033354,long_term_forecast_96_96powerset_HUFL_HULL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MULL', 'LUFL']",96,ETTh1
0,0.59332705,0.428,0.65421706,0.43012655,0.20816901,long_term_forecast_192_96powerset_MUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['MUFL', 'MULL']",192,ETTh1
0,0.5789178,0.42810017,0.65429366,0.41068542,0.19443446,long_term_forecast_192_96powerset_HULL_LUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HULL', 'LUFL']",192,ETTh1
0,0.5665688,0.42946264,0.655334,0.40550324,0.20480257,long_term_forecast_192_96powerset_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MULL', 'LUFL']",192,ETTh1
0,0.57720095,0.4298099,0.6555989,0.4204826,0.21911885,long_term_forecast_336_96powerset_HULL_MUFL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MUFL', 'LUFL']",336,ETTh1
0,0.60337645,0.43016723,0.65587133,0.44719017,0.22232719,long_term_forecast_96_96powerset_HUFL_MULL_LUFL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'MULL', 'LUFL']",96,ETTh1
0,0.5996049,0.43051744,0.6561383,0.41964707,0.19037713,long_term_forecast_336_96powerset_HUFL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LUFL']",336,ETTh1
0,0.5893931,0.43200955,0.6572743,0.43287283,0.22020938,long_term_forecast_192_96powerset_HUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'MULL']",192,ETTh1
0,0.5550029,0.4323981,0.6575698,0.4051612,0.21418618,long_term_forecast_96_96powerset_HUFL_MULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HUFL', 'MULL']",96,ETTh1
0,0.5824628,0.4332156,0.65819114,0.41034093,0.19902928,long_term_forecast_336_96powerset_MUFL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MUFL', 'LULL']",336,ETTh1
0,0.56157446,0.43364137,0.6585145,0.4059475,0.21068445,long_term_forecast_96_96powerset_MULL_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['MULL', 'LUFL']",96,ETTh1
0,0.59137267,0.4337133,0.6585691,0.42437446,0.20673066,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",96,ETTh1
0,0.5949371,0.43454745,0.65920216,0.4297313,0.2122531,long_term_forecast_336_96powerset_HUFL_HULL_MUFL_MULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL']",336,ETTh1
0,0.5685906,0.434977,0.65952784,0.41009608,0.20996419,long_term_forecast_96_96powerset_HULL_MULL_LULL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,"['HULL', 'MULL', 'LULL']",96,ETTh1
0,0.598248,0.43508628,0.6596107,0.42258203,0.19979553,long_term_forecast_336_96powerset_HUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.60382783,0.43587953,0.66021174,0.44919235,0.2313792,long_term_forecast_96_96powerset_HUFL_HULL_MUFL_MULL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LULL']",96,ETTh1
0,0.58292663,0.43614936,0.66041607,0.4239291,0.22499242,long_term_forecast_720_96powerset_MUFL_MULL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['MUFL', 'MULL']",720,ETTh1
0,0.6060284,0.43673986,0.660863,0.43327746,0.20866664,long_term_forecast_336_96powerset_HULL_MUFL_LUFL_LULL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'MUFL', 'LUFL', 'LULL']",336,ETTh1
0,0.5941123,0.43708488,0.66112393,0.41133887,0.18837586,long_term_forecast_336_96powerset_HULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['HULL', 'LUFL']",336,ETTh1
0,0.5682128,0.43749127,0.66143125,0.39691824,0.19206962,long_term_forecast_96_96powerset_LUFL.csv_Transformer_ETTh1_ftMS_sl96_ll48_pl96_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,Transformer,['LUFL'],96,ETTh1
0,0.57915556,0.43914413,0.6626795,0.4211207,0.22634363,long_term_forecast_720_96powerset_HUFL_HULL_MUFL.csv_MLP_ETTh1_ftMS_sl96_ll48_pl720_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,MLP,"['HUFL', 'HULL', 'MUFL']",720,ETTh1
0,0.5987084,0.43971142,0.6631074,0.45052332,0.24293208,long_term_forecast_192_96powerset_HUFL_HULL_MUFL_MULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'MUFL', 'MULL', 'LUFL', 'LULL']",192,ETTh1
0,0.60391974,0.4402551,0.66351724,0.42837527,0.20351574,long_term_forecast_192_96powerset_MUFL_MULL_LUFL.csv_LSTM_ETTh1_ftMS_sl96_ll48_pl192_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,LSTM,"['MUFL', 'MULL', 'LUFL']",192,ETTh1
0,0.591925,0.44096544,0.6640523,0.42154574,0.20700893,long_term_forecast_336_96powerset_HUFL_HULL_LUFL_LULL.csv_CNN_ETTh1_ftMS_sl96_ll48_pl336_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc1_ebtimeF_dtTrue_Exp_0,CNN,"['HUFL', 'HULL', 'LUFL', 'LULL']",336,ETTh1
